"Subject","Fuzzer","Trial_Nr","Sat_Length","Delta","Crs_Trg_Timeout","Fct_Cov_Timeout","Dfc_Cov_Timeout","Crs_Trg_N_Bugs","Fct_Cov_N_Bugs","Dfc_Cov_N_Bugs","N_UCs","N_Diff_Bugs1","N_Diff_Bugs2","N_Diff_Timeout1","N_Diff_Timeout2","Ratio_Diff_Bugs1","Ratio_Diff_Bugs2","Ratio_Diff_Timeout1","Ratio_Diff_Timeout2"
"objdump","AFL",5,180,1,195,1020,270,0,1,0,5,0,1,-75,750,0,0.2,-0.0520833333333333,0.520833333333333
"objdump","AFL",5,180,2,195,585,270,0,1,0,5,0,1,-75,315,0,0.2,-0.0520833333333333,0.21875
"objdump","AFL",5,240,0,255,1440,1440,0,1,1,5,-1,0,-1185,0,-0.2,0,-0.822916666666667,0
"objdump","AFL",5,240,1,255,1440,330,0,1,0,5,0,1,-75,1110,0,0.2,-0.0520833333333333,0.770833333333333
"objdump","AFL",5,240,2,255,1440,330,0,1,0,5,0,1,-75,1110,0,0.2,-0.0520833333333333,0.770833333333333
"objdump","AFL",5,300,0,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",5,300,1,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",5,300,2,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",5,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",5,360,1,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",5,360,2,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",5,420,0,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",5,420,1,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",5,420,2,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",5,480,0,495,1440,1440,0,1,1,5,-1,0,-945,0,-0.2,0,-0.65625,0
"objdump","AFL",5,480,1,495,1440,1440,0,1,1,5,-1,0,-945,0,-0.2,0,-0.65625,0
"objdump","AFL",5,480,2,495,1440,1440,0,1,1,5,-1,0,-945,0,-0.2,0,-0.65625,0
"objdump","AFL",5,540,0,1050,1440,1440,1,1,1,5,0,0,-390,0,0,0,-0.270833333333333,0
"objdump","AFL",5,540,1,1050,1440,1440,1,1,1,5,0,0,-390,0,0,0,-0.270833333333333,0
"objdump","AFL",5,540,2,1050,1440,1440,1,1,1,5,0,0,-390,0,0,0,-0.270833333333333,0
"objdump","AFL",5,600,0,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",5,600,1,1110,1440,1440,1,1,1,5,0,0,-330,0,0,0,-0.229166666666667,0
"objdump","AFL",5,600,2,1110,1440,1440,1,1,1,5,0,0,-330,0,0,0,-0.229166666666667,0
"objdump","AFL",6,60,0,75,270,75,0,0,0,5,0,0,0,195,0,0,0,0.135416666666667
"objdump","AFL",6,60,1,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",6,60,2,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",6,120,0,135,885,885,0,1,1,5,-1,0,-750,0,-0.2,0,-0.520833333333333,0
"objdump","AFL",6,120,1,135,600,555,0,1,1,5,-1,0,-420,45,-0.2,0,-0.291666666666667,0.03125
"objdump","AFL",6,120,2,135,555,135,0,1,0,5,0,1,0,420,0,0.2,0,0.291666666666667
"objdump","AFL",6,180,0,195,1440,945,0,1,1,5,-1,0,-750,495,-0.2,0,-0.520833333333333,0.34375
"objdump","AFL",6,180,1,195,660,660,0,1,1,5,-1,0,-465,0,-0.2,0,-0.322916666666667,0
"objdump","AFL",6,180,2,195,660,615,0,1,1,5,-1,0,-420,45,-0.2,0,-0.291666666666667,0.03125
"objdump","AFL",6,240,0,255,1440,1005,0,1,1,5,-1,0,-750,435,-0.2,0,-0.520833333333333,0.302083333333333
"objdump","AFL",6,240,1,255,1005,930,0,1,1,5,-1,0,-675,75,-0.2,0,-0.46875,0.0520833333333333
"objdump","AFL",6,240,2,255,720,675,0,1,1,5,-1,0,-420,45,-0.2,0,-0.291666666666667,0.03125
"objdump","AFL",6,300,0,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",6,300,1,315,1440,990,0,1,1,5,-1,0,-675,450,-0.2,0,-0.46875,0.3125
"objdump","AFL",6,300,2,315,1440,870,0,1,1,5,-1,0,-555,570,-0.2,0,-0.385416666666667,0.395833333333333
"objdump","AFL",6,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",6,360,1,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",6,360,2,375,1440,930,0,1,1,5,-1,0,-555,510,-0.2,0,-0.385416666666667,0.354166666666667
"objdump","AFL",6,420,0,870,1440,1440,1,1,1,5,0,0,-570,0,0,0,-0.395833333333333,0
"objdump","AFL",6,420,1,870,1440,1440,1,1,1,5,0,0,-570,0,0,0,-0.395833333333333,0
"objdump","AFL",6,420,2,855,1440,990,1,1,1,5,0,0,-135,450,0,0,-0.09375,0.3125
"objdump","AFL",6,480,0,930,1440,1440,1,1,1,5,0,0,-510,0,0,0,-0.354166666666667,0
"objdump","AFL",6,480,1,930,1440,1440,1,1,1,5,0,0,-510,0,0,0,-0.354166666666667,0
"objdump","AFL",6,480,2,915,1440,1440,1,1,1,5,0,0,-525,0,0,0,-0.364583333333333,0
"objdump","AFL",6,540,0,990,1440,1440,1,1,1,5,0,0,-450,0,0,0,-0.3125,0
"objdump","AFL",6,540,1,990,1440,1440,1,1,1,5,0,0,-450,0,0,0,-0.3125,0
"objdump","AFL",6,540,2,975,1440,1440,1,1,1,5,0,0,-465,0,0,0,-0.322916666666667,0
"objdump","AFL",6,600,0,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",6,600,1,1050,1440,1440,1,1,1,5,0,0,-390,0,0,0,-0.270833333333333,0
"objdump","AFL",6,600,2,1050,1440,1440,1,1,1,5,0,0,-390,0,0,0,-0.270833333333333,0
"objdump","AFL",7,60,0,75,240,150,0,0,0,5,0,0,-75,90,0,0,-0.0520833333333333,0.0625
"objdump","AFL",7,60,1,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",7,60,2,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",7,120,0,135,540,210,0,1,0,5,0,1,-75,330,0,0.2,-0.0520833333333333,0.229166666666667
"objdump","AFL",7,120,1,135,300,210,0,0,0,5,0,0,-75,90,0,0,-0.0520833333333333,0.0625
"objdump","AFL",7,120,2,135,270,165,0,0,0,5,0,0,-30,105,0,0,-0.0208333333333333,0.0729166666666667
"objdump","AFL",7,180,0,195,1440,270,0,1,0,5,0,1,-75,1170,0,0.2,-0.0520833333333333,0.8125
"objdump","AFL",7,180,1,195,870,270,0,1,0,5,0,1,-75,600,0,0.2,-0.0520833333333333,0.416666666666667
"objdump","AFL",7,180,2,195,600,225,0,1,0,5,0,1,-30,375,0,0.2,-0.0208333333333333,0.260416666666667
"objdump","AFL",7,240,0,255,1440,1380,0,1,1,5,-1,0,-1125,60,-0.2,0,-0.78125,0.0416666666666667
"objdump","AFL",7,240,1,255,1380,330,0,1,0,5,0,1,-75,1050,0,0.2,-0.0520833333333333,0.729166666666667
"objdump","AFL",7,240,2,255,1380,285,0,1,0,5,0,1,-30,1095,0,0.2,-0.0208333333333333,0.760416666666667
"objdump","AFL",7,300,0,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",7,300,1,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",7,300,2,315,1440,1335,0,1,1,5,-1,0,-1020,105,-0.2,0,-0.708333333333333,0.0729166666666667
"objdump","AFL",7,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",7,360,1,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",7,360,2,375,1440,1395,0,1,1,5,-1,0,-1020,45,-0.2,0,-0.708333333333333,0.03125
"objdump","AFL",7,420,0,840,1440,1440,1,1,1,5,0,0,-600,0,0,0,-0.416666666666667,0
"objdump","AFL",7,420,1,840,1440,1440,1,1,1,5,0,0,-600,0,0,0,-0.416666666666667,0
"objdump","AFL",7,420,2,840,1440,1440,1,1,1,5,0,0,-600,0,0,0,-0.416666666666667,0
"objdump","AFL",7,480,0,900,1440,1440,1,1,1,5,0,0,-540,0,0,0,-0.375,0
"objdump","AFL",7,480,1,900,1440,1440,1,1,1,5,0,0,-540,0,0,0,-0.375,0
"objdump","AFL",7,480,2,900,1440,1440,1,1,1,5,0,0,-540,0,0,0,-0.375,0
"objdump","AFL",7,540,0,960,1440,1440,1,1,1,5,0,0,-480,0,0,0,-0.333333333333333,0
"objdump","AFL",7,540,1,960,1440,1440,1,1,1,5,0,0,-480,0,0,0,-0.333333333333333,0
"objdump","AFL",7,540,2,960,1440,1440,1,1,1,5,0,0,-480,0,0,0,-0.333333333333333,0
"objdump","AFL",7,600,0,1020,1440,1440,1,1,1,5,0,0,-420,0,0,0,-0.291666666666667,0
"objdump","AFL",7,600,1,1020,1440,1440,1,1,1,5,0,0,-420,0,0,0,-0.291666666666667,0
"objdump","AFL",7,600,2,1020,1440,1440,1,1,1,5,0,0,-420,0,0,0,-0.291666666666667,0
"objdump","AFL",8,60,0,75,285,150,0,0,0,5,0,0,-75,135,0,0,-0.0520833333333333,0.09375
"objdump","AFL",8,60,1,75,135,135,0,0,0,5,0,0,-60,0,0,0,-0.0416666666666667,0
"objdump","AFL",8,60,2,75,135,75,0,0,0,5,0,0,0,60,0,0,0,0.0416666666666667
"objdump","AFL",8,120,0,135,975,975,0,1,1,5,-1,0,-840,0,-0.2,0,-0.583333333333333,0
"objdump","AFL",8,120,1,135,585,300,0,1,0,5,0,1,-165,285,0,0.2,-0.114583333333333,0.197916666666667
"objdump","AFL",8,120,2,135,300,300,0,0,0,5,0,0,-165,0,0,0,-0.114583333333333,0
"objdump","AFL",8,180,0,195,1035,1035,0,1,1,5,-1,0,-840,0,-0.2,0,-0.583333333333333,0
"objdump","AFL",8,180,1,195,1020,360,0,1,0,5,0,1,-165,660,0,0.2,-0.114583333333333,0.458333333333333
"objdump","AFL",8,180,2,195,810,360,0,1,0,5,0,1,-165,450,0,0.2,-0.114583333333333,0.3125
"objdump","AFL",8,240,0,255,1095,1095,0,1,1,5,-1,0,-840,0,-0.2,0,-0.583333333333333,0
"objdump","AFL",8,240,1,255,1080,1080,0,1,1,5,-1,0,-825,0,-0.2,0,-0.572916666666667,0
"objdump","AFL",8,240,2,255,1080,690,0,1,1,5,-1,0,-435,390,-0.2,0,-0.302083333333333,0.270833333333333
"objdump","AFL",8,300,0,315,1440,1155,0,1,1,5,-1,0,-840,285,-0.2,0,-0.583333333333333,0.197916666666667
"objdump","AFL",8,300,1,315,1155,1140,0,1,1,5,-1,0,-825,15,-0.2,0,-0.572916666666667,0.0104166666666667
"objdump","AFL",8,300,2,315,1140,1140,0,1,1,5,-1,0,-825,0,-0.2,0,-0.572916666666667,0
"objdump","AFL",8,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",8,360,1,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",8,360,2,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",8,420,0,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",8,420,1,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",8,420,2,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",8,480,0,945,1440,1440,1,1,1,5,0,0,-495,0,0,0,-0.34375,0
"objdump","AFL",8,480,1,945,1440,1440,1,1,1,5,0,0,-495,0,0,0,-0.34375,0
"objdump","AFL",8,480,2,945,1440,1440,1,1,1,5,0,0,-495,0,0,0,-0.34375,0
"objdump","AFL",8,540,0,1005,1440,1440,1,1,1,5,0,0,-435,0,0,0,-0.302083333333333,0
"objdump","AFL",8,540,1,1005,1440,1440,1,1,1,5,0,0,-435,0,0,0,-0.302083333333333,0
"objdump","AFL",8,540,2,1005,1440,1440,1,1,1,5,0,0,-435,0,0,0,-0.302083333333333,0
"objdump","AFL",8,600,0,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",8,600,1,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",8,600,2,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",9,60,0,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",9,60,1,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",9,60,2,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",9,120,0,135,1005,345,0,1,0,5,0,1,-210,660,0,0.2,-0.145833333333333,0.458333333333333
"objdump","AFL",9,120,1,135,375,345,0,0,0,5,0,0,-210,30,0,0,-0.145833333333333,0.0208333333333333
"objdump","AFL",9,120,2,135,345,210,0,0,0,5,0,0,-75,135,0,0,-0.0520833333333333,0.09375
"objdump","AFL",9,180,0,195,1065,405,0,1,0,5,0,1,-210,660,0,0.2,-0.145833333333333,0.458333333333333
"objdump","AFL",9,180,1,195,1050,405,0,1,0,5,0,1,-210,645,0,0.2,-0.145833333333333,0.447916666666667
"objdump","AFL",9,180,2,195,405,405,0,0,0,5,0,0,-210,0,0,0,-0.145833333333333,0
"objdump","AFL",9,240,0,255,1440,1440,0,1,1,5,-1,0,-1185,0,-0.2,0,-0.822916666666667,0
"objdump","AFL",9,240,1,255,1350,1350,0,1,1,5,-1,0,-1095,0,-0.2,0,-0.760416666666667,0
"objdump","AFL",9,240,2,255,1335,465,0,1,0,5,0,1,-210,870,0,0.2,-0.145833333333333,0.604166666666667
"objdump","AFL",9,300,0,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",9,300,1,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",9,300,2,315,1440,1410,0,1,1,5,-1,0,-1095,30,-0.2,0,-0.760416666666667,0.0208333333333333
"objdump","AFL",9,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",9,360,1,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",9,360,2,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",9,420,0,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",9,420,1,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",9,420,2,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",9,480,0,495,1440,1440,0,1,1,5,-1,0,-945,0,-0.2,0,-0.65625,0
"objdump","AFL",9,480,1,495,1440,1440,0,1,1,5,-1,0,-945,0,-0.2,0,-0.65625,0
"objdump","AFL",9,480,2,495,1440,1440,0,1,1,5,-1,0,-945,0,-0.2,0,-0.65625,0
"objdump","AFL",9,540,0,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",9,540,1,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",9,540,2,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",9,600,0,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",9,600,1,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",9,600,2,1125,1440,1440,1,1,1,5,0,0,-315,0,0,0,-0.21875,0
"objdump","AFL",10,60,0,75,150,150,0,0,0,5,0,0,-75,0,0,0,-0.0520833333333333,0
"objdump","AFL",10,60,1,75,150,75,0,0,0,5,0,0,0,75,0,0,0,0.0520833333333333
"objdump","AFL",10,60,2,75,135,75,0,0,0,5,0,0,0,60,0,0,0,0.0416666666666667
"objdump","AFL",10,120,0,135,915,585,0,1,1,5,-1,0,-450,330,-0.2,0,-0.3125,0.229166666666667
"objdump","AFL",10,120,1,135,585,165,0,1,0,5,0,1,-30,420,0,0.2,-0.0208333333333333,0.291666666666667
"objdump","AFL",10,120,2,135,345,135,0,0,0,5,0,0,0,210,0,0,0,0.145833333333333
"objdump","AFL",10,180,0,195,975,975,0,1,1,5,-1,0,-780,0,-0.2,0,-0.541666666666667,0
"objdump","AFL",10,180,1,195,960,375,0,1,0,5,0,1,-180,585,0,0.2,-0.125,0.40625
"objdump","AFL",10,180,2,195,960,375,0,1,0,5,0,1,-180,585,0,0.2,-0.125,0.40625
"objdump","AFL",10,240,0,255,1440,1035,0,1,1,5,-1,0,-780,405,-0.2,0,-0.541666666666667,0.28125
"objdump","AFL",10,240,1,255,1035,975,0,1,1,5,-1,0,-720,60,-0.2,0,-0.5,0.0416666666666667
"objdump","AFL",10,240,2,255,1020,945,0,1,1,5,-1,0,-690,75,-0.2,0,-0.479166666666667,0.0520833333333333
"objdump","AFL",10,300,0,315,1440,1095,0,1,1,5,-1,0,-780,345,-0.2,0,-0.541666666666667,0.239583333333333
"objdump","AFL",10,300,1,315,1440,1035,0,1,1,5,-1,0,-720,405,-0.2,0,-0.5,0.28125
"objdump","AFL",10,300,2,315,1080,1005,0,1,1,5,-1,0,-690,75,-0.2,0,-0.479166666666667,0.0520833333333333
"objdump","AFL",10,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",10,360,1,375,1440,1095,0,1,1,5,-1,0,-720,345,-0.2,0,-0.5,0.239583333333333
"objdump","AFL",10,360,2,375,1440,1065,0,1,1,5,-1,0,-690,375,-0.2,0,-0.479166666666667,0.260416666666667
"objdump","AFL",10,420,0,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",10,420,1,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",10,420,2,435,1440,1125,0,1,1,5,-1,0,-690,315,-0.2,0,-0.479166666666667,0.21875
"objdump","AFL",10,480,0,945,1440,1440,1,1,1,5,0,0,-495,0,0,0,-0.34375,0
"objdump","AFL",10,480,1,945,1440,1440,1,1,1,5,0,0,-495,0,0,0,-0.34375,0
"objdump","AFL",10,480,2,945,1440,1275,1,1,1,5,0,0,-330,165,0,0,-0.229166666666667,0.114583333333333
"objdump","AFL",10,540,0,1005,1440,1440,1,1,1,5,0,0,-435,0,0,0,-0.302083333333333,0
"objdump","AFL",10,540,1,1005,1440,1440,1,1,1,5,0,0,-435,0,0,0,-0.302083333333333,0
"objdump","AFL",10,540,2,1005,1440,1440,1,1,1,5,0,0,-435,0,0,0,-0.302083333333333,0
"objdump","AFL",10,600,0,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",10,600,1,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",10,600,2,1065,1440,1440,1,1,1,5,0,0,-375,0,0,0,-0.260416666666667,0
"objdump","AFL",11,60,0,75,135,135,0,0,0,5,0,0,-60,0,0,0,-0.0416666666666667,0
"objdump","AFL",11,60,1,75,105,75,0,0,0,5,0,0,0,30,0,0,0,0.0208333333333333
"objdump","AFL",11,60,2,75,105,75,0,0,0,5,0,0,0,30,0,0,0,0.0208333333333333
"objdump","AFL",11,120,0,135,1440,585,0,1,1,5,-1,0,-450,855,-0.2,0,-0.3125,0.59375
"objdump","AFL",11,120,1,135,330,135,0,0,0,5,0,0,0,195,0,0,0,0.135416666666667
"objdump","AFL",11,120,2,135,330,135,0,0,0,5,0,0,0,195,0,0,0,0.135416666666667
"objdump","AFL",11,180,0,195,1440,1440,0,1,1,5,-1,0,-1245,0,-0.2,0,-0.864583333333333,0
"objdump","AFL",11,180,1,195,390,390,0,0,0,5,0,0,-195,0,0,0,-0.135416666666667,0
"objdump","AFL",11,180,2,195,390,390,0,0,0,5,0,0,-195,0,0,0,-0.135416666666667,0
"objdump","AFL",11,240,0,255,1440,1440,0,1,1,5,-1,0,-1185,0,-0.2,0,-0.822916666666667,0
"objdump","AFL",11,240,1,255,1440,705,0,1,1,5,-1,0,-450,735,-0.2,0,-0.3125,0.510416666666667
"objdump","AFL",11,240,2,255,1065,705,0,1,1,5,-1,0,-450,360,-0.2,0,-0.3125,0.25
"objdump","AFL",11,300,0,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",11,300,1,315,1440,1440,0,1,1,5,-1,0,-1125,0,-0.2,0,-0.78125,0
"objdump","AFL",11,300,2,315,1440,765,0,1,1,5,-1,0,-450,675,-0.2,0,-0.3125,0.46875
"objdump","AFL",11,360,0,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",11,360,1,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",11,360,2,375,1440,1440,0,1,1,5,-1,0,-1065,0,-0.2,0,-0.739583333333333,0
"objdump","AFL",11,420,0,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",11,420,1,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",11,420,2,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",11,480,0,960,1440,1440,1,1,1,5,0,0,-480,0,0,0,-0.333333333333333,0
"objdump","AFL",11,480,1,960,1440,1440,1,1,1,5,0,0,-480,0,0,0,-0.333333333333333,0
"objdump","AFL",11,480,2,960,1440,1440,1,1,1,5,0,0,-480,0,0,0,-0.333333333333333,0
"objdump","AFL",11,540,0,1020,1440,1440,1,1,1,5,0,0,-420,0,0,0,-0.291666666666667,0
"objdump","AFL",11,540,1,1020,1440,1440,1,1,1,5,0,0,-420,0,0,0,-0.291666666666667,0
"objdump","AFL",11,540,2,1020,1440,1440,1,1,1,5,0,0,-420,0,0,0,-0.291666666666667,0
"objdump","AFL",11,600,0,1080,1440,1440,1,1,1,5,0,0,-360,0,0,0,-0.25,0
"objdump","AFL",11,600,1,1080,1440,1440,1,1,1,5,0,0,-360,0,0,0,-0.25,0
"objdump","AFL",11,600,2,1080,1440,1440,1,1,1,5,0,0,-360,0,0,0,-0.25,0
"objdump","AFL",12,60,0,75,165,165,0,0,0,5,0,0,-90,0,0,0,-0.0625,0
"objdump","AFL",12,60,1,75,165,165,0,0,0,5,0,0,-90,0,0,0,-0.0625,0
"objdump","AFL",12,60,2,75,165,165,0,0,0,5,0,0,-90,0,0,0,-0.0625,0
"objdump","AFL",12,120,0,135,300,300,0,0,0,5,0,0,-165,0,0,0,-0.114583333333333,0
"objdump","AFL",12,120,1,135,300,225,0,0,0,5,0,0,-90,75,0,0,-0.0625,0.0520833333333333
"objdump","AFL",12,120,2,135,225,225,0,0,0,5,0,0,-90,0,0,0,-0.0625,0
"objdump","AFL",12,180,0,195,1245,945,0,1,1,5,-1,0,-750,300,-0.2,0,-0.520833333333333,0.208333333333333
"objdump","AFL",12,180,1,195,1035,285,0,1,0,5,0,1,-90,750,0,0.2,-0.0625,0.520833333333333
"objdump","AFL",12,180,2,195,285,285,0,0,0,5,0,0,-90,0,0,0,-0.0625,0
"objdump","AFL",12,240,0,255,1305,1005,0,1,1,5,-1,0,-750,300,-0.2,0,-0.520833333333333,0.208333333333333
"objdump","AFL",12,240,1,255,1305,1005,0,1,1,5,-1,0,-750,300,-0.2,0,-0.520833333333333,0.208333333333333
"objdump","AFL",12,240,2,255,1305,345,0,1,0,5,0,1,-90,960,0,0.2,-0.0625,0.666666666666667
"objdump","AFL",12,300,0,315,1365,1365,0,1,1,5,-1,0,-1050,0,-0.2,0,-0.729166666666667,0
"objdump","AFL",12,300,1,315,1365,1365,0,1,1,5,-1,0,-1050,0,-0.2,0,-0.729166666666667,0
"objdump","AFL",12,300,2,315,1365,405,0,1,0,5,0,1,-90,960,0,0.2,-0.0625,0.666666666666667
"objdump","AFL",12,360,0,375,1425,1425,0,1,1,5,-1,0,-1050,0,-0.2,0,-0.729166666666667,0
"objdump","AFL",12,360,1,375,1425,1425,0,1,1,5,-1,0,-1050,0,-0.2,0,-0.729166666666667,0
"objdump","AFL",12,360,2,375,1425,1410,0,1,1,5,-1,0,-1035,15,-0.2,0,-0.71875,0.0104166666666667
"objdump","AFL",12,420,0,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",12,420,1,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",12,420,2,435,1440,1440,0,1,1,5,-1,0,-1005,0,-0.2,0,-0.697916666666667,0
"objdump","AFL",12,480,0,975,1440,1440,1,1,1,5,0,0,-465,0,0,0,-0.322916666666667,0
"objdump","AFL",12,480,1,975,1440,1440,1,1,1,5,0,0,-465,0,0,0,-0.322916666666667,0
"objdump","AFL",12,480,2,975,1440,1440,1,1,1,5,0,0,-465,0,0,0,-0.322916666666667,0
"objdump","AFL",12,540,0,1035,1440,1440,1,1,1,5,0,0,-405,0,0,0,-0.28125,0
"objdump","AFL",12,540,1,1035,1440,1440,1,1,1,5,0,0,-405,0,0,0,-0.28125,0
"objdump","AFL",12,540,2,1035,1440,1440,1,1,1,5,0,0,-405,0,0,0,-0.28125,0
"objdump","AFL",12,600,0,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",12,600,1,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",12,600,2,1440,1440,1440,1,1,1,5,0,0,0,0,0,0,0,0
"objdump","AFL",13,60,0,75,240,150,0,0,0,5,0,0,-75,90,0,0,-0.0520833333333333,0.0625
"objdump","AFL",13,60,1,75,150,135,0,0,0,5,0,0,-60,15,0,0,-0.0416666666666667,0.0104166666666667
"objdump","AFL",13,60,2,75,135,75,0,0,0,5,0,0,0,60,0,0,0,0.0416666666666667
"objdump","AFL",13,120,0,135,300,300,0,0,0,5,0,0,-165,0,0,0,-0.114583333333333,0
"objdump","AFL",13,120,1,135,300,300,0,0,0,5,0,0,-165,0,0,0,-0.114583333333333,0
"objdump","AFL",13,120,2,135,300,285,0,0,0,5,0,0,-150,15,0,0,-0.104166666666667,0.0104166666666667
"objdump","AFL",13,180,0,195,1440,885,0,1,0,5,0,1,-690,555,0,0.2,-0.479166666666667,0.385416666666667
